article_id,title,journal,pub_year,times_cited,doi,study_type_2,fieldstudy_country,affiliation,affiliation_country
1527,High apex predator biomass on remote Pacific islands,CORAL REEFS,2007,104,10.1007/s00338-006-0158-x,Field-based,Australia,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA",United States
1527,High apex predator biomass on remote Pacific islands,CORAL REEFS,2007,104,10.1007/s00338-006-0158-x,Field-based,Kiribati,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA",United States
1527,High apex predator biomass on remote Pacific islands,CORAL REEFS,2007,104,10.1007/s00338-006-0158-x,Field-based,United States Minor Outlying Islands,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA",United States
1529,Determinants of the steep species-area relationship of coral reef fishes,CORAL REEFS,2007,15,10.1007/s00338-006-0162-1,Field-based,Israel,"Ben Gurion Univ Negev, Dept Life Sci, IL-84105 Beer Sheva, Israel, Interuniv Inst Marine Sci, H Steinitz Marine Biol Lab, IL-88103 Elat, Israel",Israel
1530,"Calcium carbonate budgets for two coral reefs affected by different terrestrial runoff regimes, Rio Bueno, Jamaica",CORAL REEFS,2007,52,10.1007/s00338-006-0169-7,Field-based,Jamaica,"Univ W Indies, Dept Life Sci, St Augustine, Trinid & Tobago, Manchester Metropolitan Univ, Dept Environm & Geog Sci, Manchester M1 5GD, Lancs, England","Trinidad and Tobago, United Kingdom"
1531,"Reproductive periodicity and steroid hormone profiles in the sex-changing coral-reef fish, Plectropomus leopardus",CORAL REEFS,2007,15,10.1007/s00338-006-0183-9,Field-based,Australia,"James Cook Univ N Queensland, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia, James Cook Univ N Queensland, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, Australia",Australia
1532,Reef fish and habitat relationships in a Caribbean seascape: the importance of reef context,CORAL REEFS,2007,70,10.1007/s00338-006-0180-z,Field-based,United States Virgin Islands,"Univ Florida, Dept Fisheries & Aquat Sci, Gainesville, FL 32653 USA, Natl Marine Fisheries Serv, Natl Marine Protected Areas, Ctr Sci Inst, Santa Cruz, CA 95060 USA",United States
1533,Uncommon diversity in developmental mode and larval form in the genus Macrophiothrix (Echinodermata : Ophiuroidea),MARINE BIOLOGY,2007,14,10.1007/s00227-006-0470-6,Field-based,Australia,"Univ N Carolina, Dept Biol, Chapel Hill, NC 27599 USA",United States
1534,Dynamics of a coral reef community after mass mortality of branching Acropora corals and an outbreak of anemones,MARINE BIOLOGY,2007,25,10.1007/s00227-006-0467-1,Field-based,"Taiwan, Province Of China","Natl Museum Marine Biol & Aquarium, Pingtung 944, Taiwan",Taiwan
1538,"Variation in emergence of parasitic and predatory isopods among habitats at Lizard Island, Great Barrier Reef",MARINE BIOLOGY,2007,25,10.1007/s00227-006-0416-z,Field-based,Australia,"Univ Queensland, Sch Integrat Biol, Brisbane, Qld 4072, Australia",Australia
1539,Fish assemblages in seagrass beds are influenced by the proximity of mangrove forests,MARINE BIOLOGY,2007,55,10.1007/s00227-006-0419-9,Field-based,Australia,"NSW Dept Environm & Conservat, Sydney S, NSW 1232, Australia",Australia
1540,Smelling home can prevent dispersal of reef fish larvae,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,270,10.1073/pnas.0606777104,Field-based,Australia,"Marine Biol Lab, Woods Hole, MA 02543 USA, Boston Univ, Marine Program, Woods Hole, MA 02543 USA",United States
1541,From record performance to hypoxia tolerance: respiratory transition in damselfish larvae settling on a coral reef,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,45,10.1098/rspb.2006.3706,Field-based,Australia,"Univ Oslo, Dept Mol Biosci, Phys Programme, N-0316 Oslo, Norway",Norway
1542,Calanoid copepod escape behavior in response to a visual predator,MARINE BIOLOGY,2007,31,10.1007/s00227-006-0384-3,Field-based,Belize,"Univ Texas, Inst Marine Sci, Port Aransas, TX 78373 USA",United States
1542,Calanoid copepod escape behavior in response to a visual predator,MARINE BIOLOGY,2007,31,10.1007/s00227-006-0384-3,Field-based,United States,"Univ Texas, Inst Marine Sci, Port Aransas, TX 78373 USA",United States
1542,Calanoid copepod escape behavior in response to a visual predator,MARINE BIOLOGY,2007,31,10.1007/s00227-006-0384-3,Field-based,United States Virgin Islands,"Univ Texas, Inst Marine Sci, Port Aransas, TX 78373 USA",United States
1544,"Spatio-temporal structure of pelagic larval and juvenile fish assemblages in coastal areas of New Caledonia, southwest Pacific",MARINE BIOLOGY,2007,23,10.1007/s00227-006-0389-y,Field-based,New Caledonia,"IRD, Noumea 98848, New Caledonia",New Caledonia
1546,A social basis for the development of primary males in a sex-changing fish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,54,10.1098/rspb.2006.3666,Field-based,United States Virgin Islands,"James Cook Univ N Queensland, Sch Marine & Trop Biol, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia",Australia
1547,Symbiotic crabs maintain coral health by clearing sediments,CORAL REEFS,2006,57,10.1007/s00338-006-0132-7,Field-based,French Polynesia,"Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara, CA 93106 USA",United States
1549,Scaling water motion on coral reefs: from regional to organismal scales,CORAL REEFS,2006,39,10.1007/s00338-006-0137-2,Field-based,Australia,"James Cook Univ N Queensland, Sch Marine & Trop Biol, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia, Univ Calif Santa Barbara, Natl Ctr Ecol Anal & Synth, Santa Barbara, CA 93101 USA","Australia, United States"
1550,Extended breeding and recruitment periods of fishes on a low latitude coral reef,CORAL REEFS,2006,45,10.1007/s00338-006-0153-2,Field-based,Papua New Guinea,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Australian Res Council, Ctr Excellence Coral Reef Sci, Townsville, Qld 4811, Australia",Australia
1552,"Caribbean mangroves and seagrass beds as daytime feeding habitats for juvenile French grunts, Haemulon flavolineatum",MARINE BIOLOGY,2006,57,10.1007/s00227-006-0305-5,Field-based,Curacao,"Radboud Univ, Dept Anim Ecol & Ecophysiol, Fac Sci, Inst Water & Wetland Res, NL-6525 ED Nijmegen, Netherlands",Netherlands
1554,The distribution of dimethylsulfoniopropionate in tropical Pacific coral reef invertebrates,CORAL REEFS,2006,45,10.1007/s00338-006-0114-9,Field-based,Guam,"Western Washington Univ, Shannon Point Marine Ctr, Anacortes, WA 98221 USA",United States
1555,Effects of extreme seasonality on community structure and functional group dynamics of coral reef algae in the southern Red Sea (Eritrea),CORAL REEFS,2006,33,10.1007/s00338-006-0109-6,Field-based,Eritrea,"Univ Groningen, Dept Marine Biol, NL-9750 AA Haren, Netherlands, Univ Asmara, Dept Marine Sci, Asmera, Eritrea","Netherlands, Eritrea"
1557,Local processes strongly influence post-bleaching benthic recovery in the Lakshadweep Islands,CORAL REEFS,2006,34,10.1007/s00338-006-0127-4,Field-based,India,"James Cook Univ N Queensland, Townsville, Qld 4811, Australia, Nat Conservat Fdn, Mysore 570002, Karnataka, India","Australia, India"
1558,Grazing pressure of herbivorous coral reef fishes on low coral-cover reefs,CORAL REEFS,2006,70,10.1007/s00338-006-0112-y,Field-based,United States,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Div Marine Biol & Fisheries, Miami, FL 33149 USA",United States
1559,"Coral recruitment patterns at Sodwana Bay, South Africa",CORAL REEFS,2006,22,10.1007/s00338-006-0117-6,Field-based,South Africa,"Oceanog Res Inst, ZA-4056 Marine Parade, South Africa",South Africa
1564,"Foraging activity and resource use by three parrotfish species at Fernando de Noronha Archipelago, tropical West Atlantic",MARINE BIOLOGY,2006,44,10.1007/s00227-005-0233-9,Field-based,Brazil,"Univ Estadual Campinas, Dept Zool, BR-13083970 Campinas, SP, Brazil",Brazil
1565,Dynamic fragility of oceanic coral reef ecosystems,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2006,385,10.1073/pnas.0600693103,Field-based,Seychelles,"Univ Newcastle Upon Tyne, Sch Marine Sci & Technol, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England, Townsville MC, Australian Inst Marine Sci, Townsville, Qld 4810, Australia","United Kingdom, Australia"
1566,Effects of monsoon-driven wave action on coral reefs of Guam and implications for coral recruitment,CORAL REEFS,2006,16,10.1007/s00338-005-0080-7,Field-based,Guam,"Smithsonian Marine Stn, Ft Pierce, FL 34949 USA, CSIC, Ctr Adv Studies, CEAB, Blanes 17300, Girona, Spain","United States, Spain"
1567,Host-finding behaviour and navigation capabilities of symbiotic zooxanthellae,CORAL REEFS,2006,14,10.1007/s00338-005-0085-2,Field-based,Israel,"Tel Aviv Univ, Inst Nat Conservat Res, IL-69978 Tel Aviv, Israel, Bar Ilan Univ, Fac Life Sci, IL-52900 Ramat Gan, Israel",Israel
1568,Rapid phase-shift reversal on a Jamaican coral reef,CORAL REEFS,2006,64,10.1007/s00338-006-0088-7,Field-based,Jamaica,"Univ Delaware, Dept Biol Sci, Newark, DE 19716 USA",United States
1569,Tidal activity pattern and feeding behaviour of the ophiuroid Ophiocoma scolopendrina on a Kenyan reef flat,CORAL REEFS,2006,13,10.1007/s00338-006-0089-6,Field-based,Kenya,"Dalhousie Univ, Halifax, NS B3J 4H1, Canada",Canada
1570,Assessment of the relative contribution of asexual propagation in a population of the coral-excavating sponge Cliona delitrix from the Bahamas,CORAL REEFS,2006,13,10.1007/s00338-006-0094-9,Field-based,Bahamas,"Univ Fed Rio de Janeiro, Ilha Fundao, Inst Biol, Dept Genet,Lab Biodivers Mol, BR-21941590 Rio De Janeiro, Brazil",Brazil
1571,Structure of a Mediterranean cryptobenthic fish community and its relationships with habitat characteristics,MARINE BIOLOGY,2006,27,10.1007/s00227-005-0194-z,Field-based,Italy,"ICRAM, Ist Cent Ric Applicata Mare, I-00166 Rome, Italy",Italy
1572,"Defense mechanisms and antipredator behavior in two sympatric species of spiny lobsters, Panulirus argus and P-guttatus",MARINE BIOLOGY,2006,30,10.1007/s00227-005-0191-2,Field-based,Mexico,"Univ Nacl Autonoma Mexico, Unidad Acad Puerto Morelos, Inst Ciencias Mar & Limnol, Cancun 77500, QR, Mexico",Mexico
1574,The effect of water exchange on bacterioplankton depletion and inorganic nutrient dynamics in coral reef cavities,CORAL REEFS,2006,23,10.1007/s00338-005-0066-5,Field-based,Curacao,"Royal Netherlands Inst Sea Res, NL-1790 AB Den Burg, Netherlands",Netherlands
1575,Water flow influences oxygen transport and photosynthetic efficiency in corals,CORAL REEFS,2006,72,10.1007/s00338-005-0055-8,Field-based,United States,"Louisiana Univ Marine Consortium, Chauvin, LA 70344 USA",United States
1576,Is there a reproductive basis to solitary living versus pair-formation in coral reef fishes?,CORAL REEFS,2006,19,10.1007/s00338-005-0081-6,Field-based,Australia,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1577,"Deposition and cycling of carbon and nitrogen in carbonate mud of the lagoons of Arlington and Sudbury Reefs, Great Barrier Reef",CORAL REEFS,2006,23,10.1007/s00338-005-0069-2,Field-based,Australia,"Australian Inst Marine Sci, Townsville, Qld 4810, Australia",Australia
1582,Planktivorous damselfish support significant nitrogen and phosphorus fluxes to Mediterranean reefs,MARINE BIOLOGY,2006,21,10.1007/s00227-005-0141-z,Field-based,France,"Ctr Environm Fisheries & Aquaculture Sci, Lowestoft Fisheries Lab, Lowestoft NR33 0HT, Suffolk, England",United Kingdom
1584,Interactions between fangblennies (Plagiotremus rhinorhynchus) and their potential victims: fooling the model rather than the client?,MARINE BIOLOGY,2006,8,10.1007/s00227-005-0118-y,Field-based,Indonesia,"Univ Hull, Scarborough Ctr Coastal Studies, Scarborough YO11 3AZ, England, Operat Wallacea, Nr Spilsby PE23 4EX, Linconshire, England",United Kingdom
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,Australia,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,French Polynesia,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,Indonesia,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,Papua New Guinea,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1586,Phenotypic plasticity in a mutualistic association between the sponge Haliclona caerulea and the calcareous macroalga Jania adherens induced by transplanting experiments. I: Morphological responses of the sponge,MARINE BIOLOGY,2006,27,10.1007/s00227-005-0104-4,Field-based,Mexico,"Univ Nacl Autonoma Mexico, Inst Ciencias Mar & Limnol, Lab Ecol Bentos, Mazatlan 82000, Mexico",Mexico
1587,"In situ ontogeny of behaviour in pelagic larvae of three temperate, marine, demersal fishes",MARINE BIOLOGY,2006,55,10.1007/s00227-005-0108-0,Field-based,Australia,"Australian Museum, Sydney, NSW 2010, Australia",Australia
1588,Frequency-dependent success of aggressive mimics in a cleaning symbiosis,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2005,20,10.1098/rspb.2005.3256,Field-based,Indonesia,"Univ E Anglia, Sch Biol Sci, Ctr Ecol Evolut & Conservat, Norwich NR4 7TJ, Norfolk, England",United Kingdom
1590,"Spatial heterogeneity of benthic community assemblages with an emphasis on reef algae at French Frigate Shoals, Northwestern Hawai'ian Islands",CORAL REEFS,2005,29,10.1007/s00338-005-0028-y,Field-based,United States,"Univ Hawaii, Joint Inst Marine & Atmospher Res, Honolulu, HI 96814 USA",United States
1591,Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions,CORAL REEFS,2005,33,10.1007/s00338-005-0029-x,Field-based,Mexico,"Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany",Germany
1592,Effects of territorial damselfish on an algal-dominated coastal coral reef,CORAL REEFS,2005,41,10.1007/s00338-005-0035-z,Field-based,Australia,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1593,"Dinitrogen fixation by exposed communities on the rim of Tikehau atoll (Tuamotu Archipelago, French Polynesia)",CORAL REEFS,2005,15,10.1007/s00338-005-0037-x,Field-based,French Polynesia,"Univ Aix Marseille 1, LMI, IRD, CESB,ESIL, F-13288 Marseille, France",France
1594,Small-scale spatial variation in the elemental composition of otoliths of Stegastes nigricans (Pomacentridae) in French Polynesia,CORAL REEFS,2005,11,10.1007/s00338-005-0047-8,Field-based,French Polynesia,"Australian Inst Marine Sci, Darwin, NT 0811, Australia, Univ Perpignan, Lab Ichtyoecol Trop & Mediterraneenne, F-66025 Perpignan, France, Ctr Rech Insulaire & Observ Environm, Moorea, Fr Polynesia","Australia, France, French Polynesia"
1595,Acoustic mapping using a multibeam echosounder reveals cold-water coral reefs and surrounding habitats,CORAL REEFS,2005,89,10.1007/s00338-005-0049-6,Field-based,United Kingdom,"Scottish Assoc Marine Sci, Dunstaffnage Marine Lab, Oban PA37 1QA, Argyll, Scotland",United Kingdom
1596,Life history flexibility allows Sargassum polyceratium to persist in different environments subjected to stochastic disturbance events,CORAL REEFS,2005,17,10.1007/s00338-005-0052-y,Field-based,Curacao,"Univ Groningen, CEES, Dept Marine Biol, NL-9750 AA Haren, Netherlands, Centre for Marine Sciences (CCMAR), CIIMAR, Universidade do Algarve, FCMA, Campus de Gambelas, 8005-139, Faro, Portugal","Netherlands, Portugal"
1597,Patch dynamics of coral reef macroalgae under chronic and acute disturbance,CORAL REEFS,2005,57,10.1007/s00338-005-0058-5,Field-based,Belize,"Univ Exeter, Sch Biosci, Marine Spatial Ecol Lab, Exeter EX4 4PS, Devon, England",United Kingdom
1598,"Benthic cyanobacterial bloom impacts the reefs of South Florida (Broward County, USA)",CORAL REEFS,2005,79,10.1007/s00338-005-0061-x,Field-based,United States,"Smithsonian Marine Stn Ft Pierce, Ft Pierce, FL 34949 USA",United States
1600,"Phylogeography of colour polymorphism in the coral reef fish Pseudochromis fuscus, from Papua New Guinea and the Great Barrier Reef",CORAL REEFS,2005,46,10.1007/s00338-005-0001-9,Field-based,Australia,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
1600,"Phylogeography of colour polymorphism in the coral reef fish Pseudochromis fuscus, from Papua New Guinea and the Great Barrier Reef",CORAL REEFS,2005,46,10.1007/s00338-005-0001-9,Field-based,Papua New Guinea,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia
