article_id,title,journal,pub_year,times_cited,doi,study_type_2,affiliation,affiliation_country,affiliation_airport,affiliation_airport_code,fieldstudy_country,field_study_location,field_airport,field_airport_code
1516,Colour pattern as a single trait driving speciation in Hypoplectrus coral reef fishes?,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,88,10.1098/rspb.2006.0435,Field-based,"Smithsonian Trop Res Inst, Balboa, Panama, McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada","Panama, Canada",NA,NA,Panama,NA,NA,NA
1517,Trophic cascade facilitates coral recruitment in a marine reserve,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,215,10.1073/pnas.0702602104,Field-based,"Univ Exeter, Sch Biosci, Marine Spatial Ecol Lab, Exeter EX4 4PS, Devon, England",United Kingdom,NA,NA,Bahamas,NA,NA,NA
1520,Vertical structure of very nearshore larval fish assemblages in a temperate rocky coast,MARINE BIOLOGY,2007,13,10.1007/s00227-006-0574-z,Field-based,"Inst Super Psicol Aplicada, Ecoethol Res Unit, P-1149014 Lisbon, Portugal",Portugal,NA,NA,Portugal,NA,NA,NA
1521,The threat of punishment enforces peaceful cooperation and stabilizes queues in a coral-reef fish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,87,10.1098/rspb.2006.0284,Field-based,"James Cook Univ N Queensland, ARC, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia, James Cook Univ N Queensland, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia; James Cook Univ N Queensland, ARC, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; CSIC, Integrat Ecol Grp, Estac Biol Donana, Seville 41013, Spain",Australia,NA,TSV,Australia,NA,NA,NA
1522,Impacts of the live reef fish trade on populations of coral reef fish off northern Borneo,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,22,10.1098/rspb.2006.0280,Field-based,"Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England",United Kingdom,NA,NA,Indonesia,NA,NA,NA
1523,Mass transfer limitation of photosynthesis of coral reef algal turfs,MARINE BIOLOGY,2007,39,10.1007/s00227-006-0465-3,Field-based,"Calif State Univ Northridge, Dept Biol, Northridge, CA 91330 USA",United States,NA,NA,United States,NA,NA,NA
1525,Anguilliform fishes and sea kraits: neglected predators in coral-reef ecosystems,MARINE BIOLOGY,2007,38,10.1007/s00227-006-0527-6,Field-based,"Museum Natl Hist Nat, USM 602, Dept Systemat & Evolut, F-75231 Paris, France",France,NA,NA,New Caledonia,NA,NA,NA
1526,"Hydrodynamic characteristics of a fringing coral reef on the east coast of Ishigaki Island, southwest Japan",CORAL REEFS,2007,24,10.1007/s00338-006-0164-z,Field-based,"Japan Agcy Marine Earth Sci & Technol, Climate Variat Res Program, Frontier Res Ctr Global Change, Yokohama, Kanagawa 2360001, Japan",Japan,NA,NA,Japan,NA,NA,NA
1527,High apex predator biomass on remote Pacific islands,CORAL REEFS,2007,104,10.1007/s00338-006-0158-x,Field-based,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA",United States,NA,NA,Australia,NA,NA,NA
1527,High apex predator biomass on remote Pacific islands,CORAL REEFS,2007,104,10.1007/s00338-006-0158-x,Field-based,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA",United States,NA,NA,Kiribati,NA,NA,NA
1527,High apex predator biomass on remote Pacific islands,CORAL REEFS,2007,104,10.1007/s00338-006-0158-x,Field-based,"Stanford Univ, Hopkins Marine Stn, Pacific Grove, CA 93950 USA",United States,NA,NA,United States Minor Outlying Islands,NA,NA,NA
1529,Determinants of the steep species-area relationship of coral reef fishes,CORAL REEFS,2007,15,10.1007/s00338-006-0162-1,Field-based,"Ben Gurion Univ Negev, Dept Life Sci, IL-84105 Beer Sheva, Israel, Interuniv Inst Marine Sci, H Steinitz Marine Biol Lab, IL-88103 Elat, Israel",Israel,NA,NA,Israel,NA,NA,NA
1530,"Calcium carbonate budgets for two coral reefs affected by different terrestrial runoff regimes, Rio Bueno, Jamaica",CORAL REEFS,2007,52,10.1007/s00338-006-0169-7,Field-based,"Univ W Indies, Dept Life Sci, St Augustine, Trinid & Tobago, Manchester Metropolitan Univ, Dept Environm & Geog Sci, Manchester M1 5GD, Lancs, England","Trinidad and Tobago, United Kingdom",NA,NA,Jamaica,NA,NA,NA
1531,"Reproductive periodicity and steroid hormone profiles in the sex-changing coral-reef fish, Plectropomus leopardus",CORAL REEFS,2007,15,10.1007/s00338-006-0183-9,Field-based,"James Cook Univ N Queensland, Sch Marine & Trop Biol, Townsville, Qld 4811, Australia, James Cook Univ N Queensland, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, Australia",Australia,NA,TSV,Australia,NA,NA,NA
1532,Reef fish and habitat relationships in a Caribbean seascape: the importance of reef context,CORAL REEFS,2007,70,10.1007/s00338-006-0180-z,Field-based,"Univ Florida, Dept Fisheries & Aquat Sci, Gainesville, FL 32653 USA, Natl Marine Fisheries Serv, Natl Marine Protected Areas, Ctr Sci Inst, Santa Cruz, CA 95060 USA",United States,NA,SPC,United States Virgin Islands,NA,NA,NA
1533,Uncommon diversity in developmental mode and larval form in the genus Macrophiothrix (Echinodermata : Ophiuroidea),MARINE BIOLOGY,2007,14,10.1007/s00227-006-0470-6,Field-based,"Univ N Carolina, Dept Biol, Chapel Hill, NC 27599 USA",United States,NA,NA,Australia,NA,NA,NA
1534,Dynamics of a coral reef community after mass mortality of branching Acropora corals and an outbreak of anemones,MARINE BIOLOGY,2007,25,10.1007/s00227-006-0467-1,Field-based,"Natl Museum Marine Biol & Aquarium, Pingtung 944, Taiwan",Taiwan,NA,NA,"Taiwan, Province Of China",NA,NA,NA
1538,"Variation in emergence of parasitic and predatory isopods among habitats at Lizard Island, Great Barrier Reef",MARINE BIOLOGY,2007,25,10.1007/s00227-006-0416-z,Field-based,"Univ Queensland, Sch Integrat Biol, Brisbane, Qld 4072, Australia",Australia,NA,BNE,Australia,NA,NA,NA
1539,Fish assemblages in seagrass beds are influenced by the proximity of mangrove forests,MARINE BIOLOGY,2007,55,10.1007/s00227-006-0419-9,Field-based,"NSW Dept Environm & Conservat, Sydney S, NSW 1232, Australia",Australia,NA,NA,Australia,NA,NA,NA
1540,Smelling home can prevent dispersal of reef fish larvae,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,270,10.1073/pnas.0606777104,Field-based,"Marine Biol Lab, Woods Hole, MA 02543 USA, Boston Univ, Marine Program, Woods Hole, MA 02543 USA",United States,NA,NA,Australia,NA,NA,NA
1541,From record performance to hypoxia tolerance: respiratory transition in damselfish larvae settling on a coral reef,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2007,45,10.1098/rspb.2006.3706,Field-based,"Univ Oslo, Dept Mol Biosci, Phys Programme, N-0316 Oslo, Norway",Norway,NA,NA,Australia,NA,NA,NA
1542,Calanoid copepod escape behavior in response to a visual predator,MARINE BIOLOGY,2007,31,10.1007/s00227-006-0384-3,Field-based,"Univ Texas, Inst Marine Sci, Port Aransas, TX 78373 USA",United States,NA,NA,Belize,NA,NA,NA
1542,Calanoid copepod escape behavior in response to a visual predator,MARINE BIOLOGY,2007,31,10.1007/s00227-006-0384-3,Field-based,"Univ Texas, Inst Marine Sci, Port Aransas, TX 78373 USA",United States,NA,NA,United States,NA,NA,NA
1542,Calanoid copepod escape behavior in response to a visual predator,MARINE BIOLOGY,2007,31,10.1007/s00227-006-0384-3,Field-based,"Univ Texas, Inst Marine Sci, Port Aransas, TX 78373 USA",United States,NA,NA,United States Virgin Islands,NA,NA,NA
1544,"Spatio-temporal structure of pelagic larval and juvenile fish assemblages in coastal areas of New Caledonia, southwest Pacific",MARINE BIOLOGY,2007,23,10.1007/s00227-006-0389-y,Field-based,"IRD, Noumea 98848, New Caledonia",New Caledonia,NA,NOU,New Caledonia,NA,NA,NA
1546,A social basis for the development of primary males in a sex-changing fish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,54,10.1098/rspb.2006.3666,Field-based,"James Cook Univ N Queensland, Sch Marine & Trop Biol, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia",Australia,NA,TSV,United States Virgin Islands,NA,NA,NA
1547,Symbiotic crabs maintain coral health by clearing sediments,CORAL REEFS,2006,57,10.1007/s00338-006-0132-7,Field-based,"Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara, CA 93106 USA",United States,NA,NA,French Polynesia,NA,NA,NA
1549,Scaling water motion on coral reefs: from regional to organismal scales,CORAL REEFS,2006,39,10.1007/s00338-006-0137-2,Field-based,"James Cook Univ N Queensland, Sch Marine & Trop Biol, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia, Univ Calif Santa Barbara, Natl Ctr Ecol Anal & Synth, Santa Barbara, CA 93101 USA","Australia, United States",NA,TSV,Australia,NA,NA,NA
1550,Extended breeding and recruitment periods of fishes on a low latitude coral reef,CORAL REEFS,2006,45,10.1007/s00338-006-0153-2,Field-based,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Australian Res Council, Ctr Excellence Coral Reef Sci, Townsville, Qld 4811, Australia",Australia,NA,TSV,Papua New Guinea,NA,NA,NA
1552,"Caribbean mangroves and seagrass beds as daytime feeding habitats for juvenile French grunts, Haemulon flavolineatum",MARINE BIOLOGY,2006,57,10.1007/s00227-006-0305-5,Field-based,"Radboud Univ, Dept Anim Ecol & Ecophysiol, Fac Sci, Inst Water & Wetland Res, NL-6525 ED Nijmegen, Netherlands",Netherlands,NA,NA,Curacao,NA,NA,NA
1554,The distribution of dimethylsulfoniopropionate in tropical Pacific coral reef invertebrates,CORAL REEFS,2006,45,10.1007/s00338-006-0114-9,Field-based,"Western Washington Univ, Shannon Point Marine Ctr, Anacortes, WA 98221 USA",United States,NA,NA,Guam,NA,NA,NA
1555,Effects of extreme seasonality on community structure and functional group dynamics of coral reef algae in the southern Red Sea (Eritrea),CORAL REEFS,2006,33,10.1007/s00338-006-0109-6,Field-based,"Univ Groningen, Dept Marine Biol, NL-9750 AA Haren, Netherlands, Univ Asmara, Dept Marine Sci, Asmera, Eritrea","Netherlands, Eritrea",NA,NA,Eritrea,NA,NA,NA
1557,Local processes strongly influence post-bleaching benthic recovery in the Lakshadweep Islands,CORAL REEFS,2006,34,10.1007/s00338-006-0127-4,Field-based,"James Cook Univ N Queensland, Townsville, Qld 4811, Australia, Nat Conservat Fdn, Mysore 570002, Karnataka, India","Australia, India",NA,TSV,India,NA,NA,NA
1558,Grazing pressure of herbivorous coral reef fishes on low coral-cover reefs,CORAL REEFS,2006,70,10.1007/s00338-006-0112-y,Field-based,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Div Marine Biol & Fisheries, Miami, FL 33149 USA",United States,NA,MIA,United States,NA,NA,NA
1559,"Coral recruitment patterns at Sodwana Bay, South Africa",CORAL REEFS,2006,22,10.1007/s00338-006-0117-6,Field-based,"Oceanog Res Inst, ZA-4056 Marine Parade, South Africa",South Africa,NA,NA,South Africa,NA,NA,NA
1564,"Foraging activity and resource use by three parrotfish species at Fernando de Noronha Archipelago, tropical West Atlantic",MARINE BIOLOGY,2006,44,10.1007/s00227-005-0233-9,Field-based,"Univ Estadual Campinas, Dept Zool, BR-13083970 Campinas, SP, Brazil",Brazil,NA,NA,Brazil,NA,NA,NA
1565,Dynamic fragility of oceanic coral reef ecosystems,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2006,385,10.1073/pnas.0600693103,Field-based,"Univ Newcastle Upon Tyne, Sch Marine Sci & Technol, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England, Townsville MC, Australian Inst Marine Sci, Townsville, Qld 4810, Australia","United Kingdom, Australia",NA,TSV,Seychelles,NA,NA,NA
1566,Effects of monsoon-driven wave action on coral reefs of Guam and implications for coral recruitment,CORAL REEFS,2006,16,10.1007/s00338-005-0080-7,Field-based,"Smithsonian Marine Stn, Ft Pierce, FL 34949 USA, CSIC, Ctr Adv Studies, CEAB, Blanes 17300, Girona, Spain","United States, Spain",NA,NA,Guam,NA,NA,NA
1567,Host-finding behaviour and navigation capabilities of symbiotic zooxanthellae,CORAL REEFS,2006,14,10.1007/s00338-005-0085-2,Field-based,"Tel Aviv Univ, Inst Nat Conservat Res, IL-69978 Tel Aviv, Israel, Bar Ilan Univ, Fac Life Sci, IL-52900 Ramat Gan, Israel",Israel,NA,NA,Israel,NA,NA,NA
1568,Rapid phase-shift reversal on a Jamaican coral reef,CORAL REEFS,2006,64,10.1007/s00338-006-0088-7,Field-based,"Univ Delaware, Dept Biol Sci, Newark, DE 19716 USA",United States,NA,NA,Jamaica,NA,NA,NA
1569,Tidal activity pattern and feeding behaviour of the ophiuroid Ophiocoma scolopendrina on a Kenyan reef flat,CORAL REEFS,2006,13,10.1007/s00338-006-0089-6,Field-based,"Dalhousie Univ, Halifax, NS B3J 4H1, Canada",Canada,NA,NA,Kenya,NA,NA,NA
1570,Assessment of the relative contribution of asexual propagation in a population of the coral-excavating sponge Cliona delitrix from the Bahamas,CORAL REEFS,2006,13,10.1007/s00338-006-0094-9,Field-based,"Univ Fed Rio de Janeiro, Ilha Fundao, Inst Biol, Dept Genet,Lab Biodivers Mol, BR-21941590 Rio De Janeiro, Brazil",Brazil,NA,NA,Bahamas,NA,NA,NA
1571,Structure of a Mediterranean cryptobenthic fish community and its relationships with habitat characteristics,MARINE BIOLOGY,2006,27,10.1007/s00227-005-0194-z,Field-based,"ICRAM, Ist Cent Ric Applicata Mare, I-00166 Rome, Italy",Italy,NA,NA,Italy,NA,NA,NA
1572,"Defense mechanisms and antipredator behavior in two sympatric species of spiny lobsters, Panulirus argus and P-guttatus",MARINE BIOLOGY,2006,30,10.1007/s00227-005-0191-2,Field-based,"Univ Nacl Autonoma Mexico, Unidad Acad Puerto Morelos, Inst Ciencias Mar & Limnol, Cancun 77500, QR, Mexico",Mexico,NA,NA,Mexico,NA,NA,NA
1574,The effect of water exchange on bacterioplankton depletion and inorganic nutrient dynamics in coral reef cavities,CORAL REEFS,2006,23,10.1007/s00338-005-0066-5,Field-based,"Royal Netherlands Inst Sea Res, NL-1790 AB Den Burg, Netherlands",Netherlands,NA,NA,Curacao,NA,NA,NA
1575,Water flow influences oxygen transport and photosynthetic efficiency in corals,CORAL REEFS,2006,72,10.1007/s00338-005-0055-8,Field-based,"Louisiana Univ Marine Consortium, Chauvin, LA 70344 USA",United States,NA,NA,United States,NA,NA,NA
1576,Is there a reproductive basis to solitary living versus pair-formation in coral reef fishes?,CORAL REEFS,2006,19,10.1007/s00338-005-0081-6,Field-based,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia,NA,TSV,Australia,NA,NA,NA
1577,"Deposition and cycling of carbon and nitrogen in carbonate mud of the lagoons of Arlington and Sudbury Reefs, Great Barrier Reef",CORAL REEFS,2006,23,10.1007/s00338-005-0069-2,Field-based,"Australian Inst Marine Sci, Townsville, Qld 4810, Australia",Australia,NA,TSV,Australia,NA,NA,NA
1582,Planktivorous damselfish support significant nitrogen and phosphorus fluxes to Mediterranean reefs,MARINE BIOLOGY,2006,21,10.1007/s00227-005-0141-z,Field-based,"Ctr Environm Fisheries & Aquaculture Sci, Lowestoft Fisheries Lab, Lowestoft NR33 0HT, Suffolk, England",United Kingdom,NA,NA,France,NA,NA,NA
1584,Interactions between fangblennies (Plagiotremus rhinorhynchus) and their potential victims: fooling the model rather than the client?,MARINE BIOLOGY,2006,8,10.1007/s00227-005-0118-y,Field-based,"Univ Hull, Scarborough Ctr Coastal Studies, Scarborough YO11 3AZ, England, Operat Wallacea, Nr Spilsby PE23 4EX, Linconshire, England",United Kingdom,NA,NA,Indonesia,NA,NA,NA
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia,NA,TSV,Australia,NA,NA,NA
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia,NA,TSV,French Polynesia,NA,NA,NA
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia,NA,TSV,Indonesia,NA,NA,NA
1585,Functional versatility supports coral reef biodiversity,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2006,131,10.1098/rspb.2005.3276,Field-based,"James Cook Univ N Queensland, Dept Marine Biol, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia,NA,TSV,Papua New Guinea,NA,NA,NA
1586,Phenotypic plasticity in a mutualistic association between the sponge Haliclona caerulea and the calcareous macroalga Jania adherens induced by transplanting experiments. I: Morphological responses of the sponge,MARINE BIOLOGY,2006,27,10.1007/s00227-005-0104-4,Field-based,"Univ Nacl Autonoma Mexico, Inst Ciencias Mar & Limnol, Lab Ecol Bentos, Mazatlan 82000, Mexico",Mexico,NA,NA,Mexico,NA,NA,NA
1587,"In situ ontogeny of behaviour in pelagic larvae of three temperate, marine, demersal fishes",MARINE BIOLOGY,2006,55,10.1007/s00227-005-0108-0,Field-based,"Australian Museum, Sydney, NSW 2010, Australia",Australia,NA,NA,Australia,NA,NA,NA
1588,Frequency-dependent success of aggressive mimics in a cleaning symbiosis,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2005,20,10.1098/rspb.2005.3256,Field-based,"Univ E Anglia, Sch Biol Sci, Ctr Ecol Evolut & Conservat, Norwich NR4 7TJ, Norfolk, England",United Kingdom,NA,NA,Indonesia,NA,NA,NA
1590,"Spatial heterogeneity of benthic community assemblages with an emphasis on reef algae at French Frigate Shoals, Northwestern Hawai'ian Islands",CORAL REEFS,2005,29,10.1007/s00338-005-0028-y,Field-based,"Univ Hawaii, Joint Inst Marine & Atmospher Res, Honolulu, HI 96814 USA",United States,NA,NA,United States,NA,NA,NA
1591,Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions,CORAL REEFS,2005,33,10.1007/s00338-005-0029-x,Field-based,"Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany",Germany,NA,NA,Mexico,NA,NA,NA
1592,Effects of territorial damselfish on an algal-dominated coastal coral reef,CORAL REEFS,2005,41,10.1007/s00338-005-0035-z,Field-based,"James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia",Australia,NA,TSV,Australia,NA,NA,NA
1593,"Dinitrogen fixation by exposed communities on the rim of Tikehau atoll (Tuamotu Archipelago, French Polynesia)",CORAL REEFS,2005,15,10.1007/s00338-005-0037-x,Field-based,"Univ Aix Marseille 1, LMI, IRD, CESB,ESIL, F-13288 Marseille, France",France,NA,NA,French Polynesia,NA,NA,NA
